ID,Prob1
350, 0.29
351, 0.56
352, 0.13
353, 0.36
354, 0.04
355, 0.27
356, 0.42
357, 0.37
358, 0.50
359, 0.01
360, 0.52
361, 0.57
362, 0.26
363, 0.22
364, 0.02
365, 0.75
366, 0.09
367, 0.33
368, 0.31
369, 0.31
370, 0.37
371, 0.28
372, 0.75
373, 0.33
374, 0.58
375, 0.51
376, 0.60
377, 0.42
378, 0.24
379, 0.25
380, 0.87
381, 0.19
382, 0.19
383, 0.30
384, 0.54
385, 0.11
386, 0.07
387, 0.33
388, 0.29
389, 0.23
390, 0.72
391, 0.19
392, 0.35
393, 0.13
394, 0.36
395, 0.30
396, 0.10
397, 0.01
398, 0.25
399, 0.19
400, 0.35
401, 0.59
402, 0.29
403, 0.55
404, 0.29
405, 0.30
406, 0.28
407, 0.36
408, 0.33
409, 0.38
410, 0.12
411, 0.55
412, 0.19
413, 0.61
414, 0.25
415, 0.15
416, 0.08
417, 0.65
418, 0.09
419, 0.29
420, 0.41
421, 0.96
422, 0.32
423, 0.53
424, 0.35
425, 0.28
426, 0.32
427, 0.19
428, 0.15
429, 0.51
430, 0.13
431, 0.78
432, 0.35
433, 0.90
434, 0.25
435, 0.27
436, 0.59
437, 0.33
438, 0.43
439, 0.40
440, 0.37
441, 0.06
442, 0.30
443, 0.46
444, 0.45
445, 0.32
446, 0.26
447, 0.14
448, 0.08
449, 0.67
450, 0.63
451, 0.02
452, 0.15
453, 0.99
454, 0.30
455, 0.98
456, 0.50
457, 0.28
458, 0.10
459, 0.47
460, 0.25
461, 0.24
462, 0.15
463, 0.89
464, 0.07
465, 0.25
466, 0.83
467, 0.53
468, 0.19
469, 0.28
470, 0.21
471, 0.21
472, 0.28
473, 0.40
474, 0.33
475, 0.02
476, 0.19
477, 0.19
478, 0.25
479, 0.21
480, 0.39
481, 0.01
482, 0.08
483, 0.32
484, 0.79
485, 0.38
486, 0.24
487, 0.12
488, 0.21
489, 0.19
490, 0.10
491, 0.64
492, 0.10
493, 0.23
494, 0.23
495, 0.16
496, 0.58
497, 0.35
498, 0.98
499, 0.18
500, 0.18
501, 0.22
502, 0.85
503, 0.40
504, 0.29
505, 0.66
506, 0.27
507, 0.71
508, 0.17
509, 0.07
510, 0.33
511, 0.40
512, 0.07
513, 0.82
514, 0.40
515, 0.32
516, 0.28
517, 0.67
518, 0.98
519, 0.33
520, 0.71
521, 0.67
522, 0.84
523, 0.40
524, 0.37
525, 0.80
526, 0.98
527, 0.49
528, 0.06
529, 0.12
530, 0.19
531, 0.17
532, 0.22
533, 0.48
534, 0.79
535, 0.26
536, 0.05
537, 0.12
538, 0.30
539, 0.76
540, 0.28
541, 0.61
542, 0.57
543, 0.96
544, 0.20
545, 0.79
546, 0.42
547, 0.30
548, 0.16
549, 0.20
550, 0.05
551, 0.33
552, 0.12
553, 0.30
554, 0.34
555, 0.21
556, 0.43
557, 0.51
558, 0.35
559, 0.98
560, 0.28
561, 0.44
562, 0.38
563, 0.12
564, 0.67
565, 0.28
566, 0.28
567, 0.07
568, 0.15
569, 0.66
570, 0.19
571, 0.62
572, 0.02
573, 0.08
574, 0.56
575, 0.34
576, 0.33
577, 0.02
578, 0.14
579, 0.18
580, 0.34
581, 0.66
582, 0.40
583, 0.25
584, 0.24
585, 0.15
586, 0.40
587, 0.19
588, 0.12
589, 0.34
590, 0.99
591, 0.18
592, 0.35
593, 0.52
594, 0.50
595, 0.01
596, 0.54
597, 0.28
598, 0.10
599, 0.86
600, 0.62
601, 0.42
602, 0.01
603, 0.33
604, 0.28
605, 0.26
606, 0.41
607, 0.30
608, 0.28
609, 0.63
610, 0.81
611, 0.11
612, 0.55
613, 0.19
614, 0.54
615, 0.54
616, 0.75
617, 0.01
618, 0.85
619, 0.13
620, 0.62
621, 0.06
622, 0.61
623, 0.57
624, 0.35
625, 0.28
626, 0.02
627, 0.42
628, 0.28
629, 0.36
630, 0.30
631, 0.32
632, 0.73
633, 0.72
634, 0.76
635, 0.51
636, 0.66
637, 0.35
638, 0.19
639, 0.10
640, 0.01
641, 0.24
642, 0.47
643, 0.26
644, 0.11
645, 0.64
646, 0.60
647, 0.06
648, 0.19
649, 0.35
650, 0.53
651, 0.10
652, 0.52
653, 0.18
654, 0.29
655, 0.44
656, 0.09
657, 0.33
658, 0.06
659, 0.78
660, 0.68
661, 0.11
662, 0.19
663, 0.06
664, 0.26
665, 0.48
666, 0.50
667, 0.19
668, 0.29
669, 0.42
670, 0.18
671, 0.37
672, 0.69
673, 0.40
674, 0.24
675, 0.25
676, 0.41
677, 0.09
678, 0.22
679, 0.61
680, 0.28
681, 0.15
682, 0.22
683, 0.33
684, 0.19
685, 0.22
686, 0.03
687, 0.13
688, 0.31
689, 0.12
690, 0.04
691, 0.70
692, 0.35
693, 0.06
694, 0.39
695, 0.10
696, 0.19
697, 0.19
698, 0.84
699, 0.23
700, 0.43
701, 0.23
702, 0.57
703, 0.45
704, 0.52
705, 0.80
706, 0.53
707, 0.68
708, 0.65
709, 0.44
710, 0.98
711, 0.62
712, 0.28
713, 0.37
714, 0.16
715, 0.22
716, 0.45
717, 0.85
718, 0.71
719, 0.88
720, 0.52
721, 0.19
722, 0.29
723, 0.32
724, 0.19
725, 0.19
726, 0.32
727, 0.29
728, 0.18
729, 0.01
730, 0.01
731, 0.80
732, 0.59
733, 0.19
734, 0.36
735, 0.88
736, 0.27
737, 0.33
738, 0.73
739, 0.21
740, 0.30
741, 0.33
742, 0.54
743, 0.46
744, 0.70
745, 0.37
746, 0.82
747, 0.40
748, 0.42
749, 0.55
750, 0.14
751, 0.75
752, 0.00
753, 0.44
754, 0.02
755, 0.35
756, 0.40
757, 0.94
758, 0.51
759, 0.19
760, 0.30
761, 0.13
762, 0.26
763, 0.68
764, 0.08
765, 0.29
766, 0.99
767, 0.06
768, 0.19
769, 0.28
770, 0.30
771, 0.37
772, 0.33
773, 0.12
774, 0.43
775, 0.29
776, 0.59
777, 0.27
778, 0.28
779, 0.07
780, 0.82
781, 0.49
782, 0.15
783, 0.22
784, 0.43
785, 0.01
786, 0.19
787, 0.29
788, 0.19
789, 0.23
790, 0.25
791, 0.70
792, 0.35
793, 0.51
794, 0.28
795, 0.18
796, 0.23
797, 0.52
798, 0.34
799, 0.01
800, 0.73
801, 0.29
802, 0.27
803, 0.54
804, 0.93
805, 0.37
806, 0.39
807, 0.18
808, 0.12
809, 0.34
810, 0.76
811, 0.79
812, 0.45
813, 0.16
814, 0.26
815, 0.29
816, 0.12
817, 0.19
818, 0.13
819, 0.15
820, 0.76
821, 0.14
822, 0.07
823, 0.09
824, 0.19
825, 0.19
826, 0.04
827, 0.35
828, 0.36
829, 0.32
830, 0.19
831, 0.23
832, 0.42
833, 0.41
834, 0.34
835, 0.53
836, 0.33
837, 0.19
838, 0.24
839, 0.16
840, 0.22
841, 0.40
842, 0.16
843, 0.19
844, 0.31
845, 0.65
846, 0.49
847, 0.72
848, 0.19
849, 0.18
850, 0.40
851, 0.21
852, 0.39
853, 0.60
854, 0.23
855, 0.33
856, 0.20
857, 0.62
858, 0.32
859, 0.19
860, 0.01
861, 0.31
862, 0.50
863, 0.11
864, 0.18
865, 0.32
866, 0.35
867, 0.20
868, 0.12
869, 0.13
870, 0.19
871, 0.19
872, 0.74
873, 0.43
874, 0.19
875, 0.40
876, 0.01
877, 0.45
878, 0.37
879, 0.19
880, 0.22
881, 0.38
882, 0.52
883, 0.02
884, 0.36
885, 0.92
886, 0.63
887, 0.14
888, 0.99
889, 0.27
890, 0.99
891, 0.12
892, 0.33
893, 0.01
894, 0.01
895, 0.79
896, 0.60
897, 0.21
898, 0.56
899, 0.02
900, 0.35
901, 0.23
902, 0.33
903, 0.81
904, 0.60
905, 0.05
906, 0.77
907, 0.51
908, 0.35
909, 0.50
910, 0.06
911, 0.13
912, 0.49
913, 0.59
914, 0.88
915, 0.12
916, 0.57
917, 0.19
918, 0.49
919, 0.02
920, 0.25
921, 0.19
922, 0.53
923, 0.22
924, 0.30
925, 0.08
926, 0.02
927, 0.15
928, 0.14
929, 0.32
930, 0.38
931, 0.14
932, 0.28
933, 0.08
934, 0.15
935, 0.22
936, 0.48
937, 0.35
938, 0.59
939, 0.14
940, 0.50
941, 0.37
942, 0.37
943, 0.11
944, 0.06
945, 0.21
946, 0.70
947, 0.61
948, 0.59
949, 0.19
950, 0.66
951, 0.45
952, 0.74
953, 0.21
954, 0.19
955, 0.71
956, 0.18
957, 0.52
958, 0.38
959, 0.29
960, 0.58
961, 0.11
962, 0.01
963, 0.22
964, 0.67
965, 0.23
966, 0.28
967, 0.60
968, 0.01
969, 0.33
970, 0.36
971, 0.33
972, 0.21
973, 0.25
974, 0.39
975, 0.29
976, 0.37
977, 0.02
978, 0.41
979, 0.66
980, 0.28
981, 0.09
982, 0.20
983, 0.67
984, 0.17
985, 0.40
986, 0.62
987, 0.33
988, 0.90
989, 0.33
990, 0.64
991, 0.19
992, 0.21
993, 0.27
994, 0.50
995, 0.08
996, 0.30
997, 0.13
998, 0.64
999, 0.19
1000, 0.01
1001, 0.09
1002, 0.31
1003, 0.33
1004, 0.22
1005, 0.69
1006, 0.22
1007, 0.28
1008, 0.22
1009, 0.23
1010, 0.54
1011, 0.21
1012, 0.19
1013, 0.25
1014, 0.19
1015, 0.23
1016, 0.28
1017, 0.29
1018, 0.80
1019, 0.77
1020, 0.14
1021, 0.32
1022, 0.53
1023, 0.01
1024, 0.29
1025, 0.22
1026, 0.98
1027, 0.97
1028, 0.06
1029, 0.21
1030, 0.76
1031, 0.83
1032, 0.70
1033, 0.14
1034, 0.19
1035, 0.19
1036, 0.32
1037, 0.10
1038, 0.43
1039, 0.39
1040, 0.62
1041, 0.52
1042, 0.21
1043, 0.23
1044, 0.83
1045, 0.01
1046, 0.31
1047, 0.36
1048, 0.44
1049, 0.34
1050, 0.26
1051, 0.01
1052, 0.12
1053, 0.01
1054, 0.17
1055, 0.51
1056, 0.56
1057, 0.27
1058, 0.63
1059, 0.19
1060, 0.27
1061, 0.21
1062, 0.38
1063, 0.12
1064, 0.20
1065, 0.21
1066, 0.79
1067, 0.28
1068, 0.32
1069, 0.91
1070, 0.12
1071, 0.24
1072, 0.28
1073, 0.61
1074, 0.87
1075, 0.27
1076, 0.19
1077, 0.33
1078, 0.80
1079, 0.73
1080, 0.35
1081, 0.94
1082, 0.59
1083, 0.33
1084, 0.58
1085, 0.23
1086, 0.02
1087, 0.16
1088, 0.70
1089, 0.16
1090, 0.12
1091, 0.57
1092, 0.67
1093, 0.60
1094, 0.72
1095, 0.83
1096, 0.35
1097, 0.10
1098, 0.24
1099, 0.19
1100, 0.15
1101, 0.29
1102, 0.13
1103, 0.46
1104, 0.57
1105, 0.33
1106, 0.19
1107, 0.52
1108, 0.45
1109, 0.47
1110, 0.65
1111, 0.91
1112, 0.19
1113, 0.22
1114, 0.20
1115, 0.34
1116, 0.35
1117, 0.12
1118, 0.60
1119, 0.46
1120, 0.05
1121, 0.52
1122, 0.14
1123, 0.30
1124, 0.01
1125, 0.59
1126, 0.43
1127, 0.22
1128, 0.85
1129, 0.84
1130, 0.29
1131, 0.48
1132, 0.18
1133, 0.19
1134, 0.21
1135, 0.24
1136, 0.42
1137, 0.12
1138, 0.52
1139, 0.27
1140, 0.25
1141, 0.07
1142, 0.46
1143, 0.08
1144, 0.69
1145, 0.72
1146, 0.29
1147, 0.23
1148, 0.56
1149, 0.19
1150, 0.72
1151, 0.12
1152, 0.22
1153, 0.74
1154, 0.79
1155, 0.42
1156, 0.71
1157, 0.01
1158, 0.25
1159, 0.44
1160, 0.50
1161, 0.21
1162, 0.16
1163, 0.32
1164, 0.07
1165, 0.33
1166, 0.91
1167, 0.04
1168, 0.28
1169, 0.05
1170, 0.21
1171, 0.44
1172, 0.19
1173, 0.23
1174, 0.28
1175, 0.67
1176, 0.29
1177, 0.09
1178, 0.56
1179, 0.01
1180, 0.19
1181, 0.32
1182, 0.03
1183, 0.32
1184, 0.02
1185, 0.75
1186, 0.79
1187, 0.43
1188, 0.23
1189, 0.52
1190, 0.02
1191, 0.71
1192, 0.33
1193, 0.02
1194, 0.09
1195, 0.54
1196, 0.16
1197, 0.37
1198, 0.01
1199, 0.32
1200, 0.40
1201, 0.82
1202, 0.38
1203, 0.28
1204, 0.35
1205, 0.39
1206, 0.39
1207, 0.52
1208, 0.04
1209, 0.01
1210, 0.21
1211, 0.39
1212, 0.28
1213, 0.01
1214, 0.53
1215, 0.35
1216, 0.19
1217, 0.25
1218, 0.34
1219, 0.21
1220, 0.12
1221, 0.09
1222, 0.28
1223, 0.39
1224, 0.33
1225, 0.57
1226, 0.54
1227, 0.30
1228, 0.51
1229, 0.34
1230, 0.67
1231, 0.34
1232, 0.30
1233, 0.40
1234, 0.34
1235, 0.14
1236, 0.19
1237, 0.75
1238, 0.25
1239, 0.29
1240, 0.35
1241, 0.29
1242, 0.19
1243, 0.26
1244, 0.33
1245, 0.87
1246, 0.21
1247, 0.26
1248, 0.22
1249, 0.27
1250, 0.32
1251, 0.40
1252, 0.51
1253, 0.11
1254, 0.15
1255, 0.11
1256, 0.42
1257, 0.10
1258, 0.44
1259, 0.33
1260, 0.10
1261, 0.30
1262, 0.19
1263, 0.80
1264, 0.18
1265, 0.13
1266, 0.30
1267, 0.27
1268, 0.02
1269, 0.05
1270, 0.62
1271, 0.62
1272, 0.46
1273, 0.21
1274, 0.51
1275, 0.20
1276, 0.33
1277, 0.57
1278, 0.30
1279, 0.66
1280, 0.34
1281, 0.02
1282, 0.01
1283, 0.47
1284, 0.65
1285, 0.27
1286, 0.28
1287, 0.37
1288, 0.31
1289, 0.08
1290, 0.53
1291, 0.43
1292, 0.21
1293, 0.19
1294, 0.32
1295, 0.56
1296, 0.72
1297, 0.02
1298, 0.20
1299, 0.19
1300, 0.18
1301, 0.61
1302, 0.63
1303, 0.21
1304, 0.21
1305, 0.28
1306, 0.20
1307, 0.27
1308, 0.50
1309, 0.15
1310, 0.11
1311, 0.15
1312, 0.13
1313, 0.28
1314, 0.37
1315, 0.44
1316, 0.41
1317, 0.12
1318, 0.10
1319, 0.14
1320, 0.36
1321, 0.08
1322, 0.01
1323, 0.62
1324, 0.64
1325, 0.41
1326, 0.16
1327, 0.38
1328, 0.45
1329, 0.21
1330, 0.74
1331, 0.68
1332, 0.28
1333, 0.02
1334, 0.29
1335, 0.29
1336, 0.19
1337, 0.22
1338, 0.27
1339, 0.57
1340, 0.03
1341, 0.01
1342, 0.02
1343, 0.90
1344, 0.04
1345, 0.50
1346, 0.05
1347, 0.69
1348, 0.30
1349, 0.07
1350, 0.24
1351, 0.67
1352, 0.82
1353, 0.50
1354, 0.97
1355, 0.02
1356, 0.40
1357, 0.19
1358, 0.34
1359, 0.33
1360, 0.49
1361, 0.65
1362, 0.12
1363, 0.11
1364, 0.23
1365, 0.21
1366, 0.19
1367, 0.08
1368, 0.25
1369, 0.24
1370, 0.44
1371, 0.45
1372, 0.01
1373, 0.44
1374, 0.31
1375, 0.18
1376, 0.72
1377, 0.23
1378, 0.18
1379, 0.44
1380, 0.50
1381, 0.19
1382, 0.23
1383, 0.30
1384, 0.30
1385, 0.28
1386, 0.59
1387, 0.09
1388, 0.31
1389, 0.23
1390, 0.23
1391, 0.14
1392, 0.34
1393, 0.49
1394, 0.14
1395, 0.25
1396, 0.89
1397, 0.28
1398, 0.04
1399, 0.50
1400, 0.68
1401, 0.30
1402, 0.29
1403, 0.57
1404, 0.41
1405, 0.51
1406, 0.21
1407, 0.64
1408, 0.25
1409, 0.44
1410, 0.39
1411, 0.02
1412, 0.39
1413, 0.28
1414, 0.11
1415, 0.12
1416, 0.19
1417, 0.01
1418, 0.49
1419, 0.49
1420, 0.31
1421, 0.43
1422, 0.94
1423, 0.19
1424, 0.15
1425, 0.65
1426, 0.04
1427, 0.24
1428, 0.28
1429, 0.56
1430, 0.63
1431, 0.15
1432, 0.36
1433, 0.13
1434, 0.44
1435, 0.92
1436, 0.55
1437, 0.12
1438, 0.52
1439, 0.63
1440, 0.19
1441, 0.72
1442, 0.42
1443, 0.24
1444, 0.39
1445, 0.24
1446, 0.74
1447, 0.19
1448, 0.56
1449, 0.47
1450, 0.28
1451, 0.46
1452, 0.29
1453, 0.34
1454, 0.51
1455, 0.18
1456, 0.44
1457, 0.42
1458, 0.20
1459, 0.28
1460, 0.22
1461, 0.25
1462, 0.49
1463, 0.15
1464, 0.07
1465, 0.52
1466, 0.02
1467, 0.06
1468, 0.25
1469, 0.04
1470, 0.35
1471, 0.25
1472, 0.12
1473, 0.22
1474, 0.51
1475, 0.88
1476, 0.43
1477, 0.15
1478, 0.19
1479, 0.33
1480, 0.72
1481, 0.27
1482, 0.19
1483, 0.92
1484, 0.25
1485, 0.54
1486, 0.19
1487, 0.42
1488, 0.01
1489, 0.26
1490, 0.12
1491, 0.35
1492, 0.21
1493, 0.14
1494, 0.42
1495, 0.24
1496, 0.28
1497, 0.49
1498, 0.02
1499, 0.24
1500, 0.85
1501, 0.58
1502, 0.22
1503, 0.40
1504, 0.53
1505, 0.32
1506, 0.49
1507, 0.19
1508, 0.56
1509, 0.56
1510, 0.42
1511, 0.31
1512, 0.24
1513, 0.70
1514, 0.08
1515, 0.08
1516, 0.02
1517, 0.22
1518, 0.01
1519, 0.33
1520, 0.14
1521, 0.12
1522, 0.25
1523, 0.21
1524, 0.28
1525, 0.39
1526, 0.19
1527, 0.28
1528, 0.01
1529, 0.83
1530, 0.84
1531, 0.70
1532, 0.62
1533, 0.06
1534, 0.47
1535, 0.41
1536, 0.59
1537, 0.35
1538, 0.19
1539, 0.23
1540, 0.19
1541, 0.16
1542, 0.01
1543, 0.19
1544, 0.68
1545, 0.20
1546, 0.29
1547, 0.28
1548, 0.34
1549, 0.24
1550, 0.32
1551, 0.37
1552, 0.20
1553, 0.20
1554, 0.33
1555, 0.39
1556, 0.33
1557, 0.01
1558, 0.28
1559, 0.22
1560, 0.09
1561, 0.15
1562, 0.08
1563, 0.11
1564, 0.19
1565, 0.01
1566, 0.36
1567, 0.22
1568, 0.21
1569, 0.14
1570, 0.49
1571, 0.09
1572, 0.15
1573, 0.13
1574, 0.67
1575, 0.20
1576, 0.19
1577, 0.23
1578, 0.24
1579, 0.35
1580, 0.31
1581, 0.13
1582, 0.19
1583, 0.22
1584, 0.56
1585, 0.85
1586, 0.28
1587, 0.04
1588, 0.38
1589, 0.65
1590, 0.66
1591, 0.13
1592, 0.08
1593, 0.40
1594, 0.05
1595, 0.01
1596, 0.71
1597, 0.02
1598, 0.26
1599, 0.51
1600, 0.20
1601, 0.52
1602, 0.40
1603, 0.42
1604, 0.28
1605, 0.19
1606, 0.57
1607, 0.44
1608, 0.11
1609, 0.19
1610, 0.56
1611, 0.37
1612, 0.27
1613, 0.35
1614, 0.48
1615, 0.49
1616, 0.99
1617, 0.51
1618, 0.42
1619, 0.19
1620, 0.40
1621, 0.63
1622, 0.34
1623, 0.18
1624, 0.12
1625, 0.63
1626, 0.37
1627, 0.25
1628, 0.01
1629, 0.41
1630, 0.05
1631, 0.35
1632, 0.33
1633, 0.80
1634, 0.31
1635, 0.72
1636, 0.51
1637, 0.40
1638, 0.27
1639, 0.19
1640, 0.37
1641, 0.96
1642, 0.31
1643, 0.19
1644, 0.80
1645, 0.70
1646, 0.40
1647, 0.67
1648, 0.35
1649, 0.55
1650, 0.27
1651, 0.19
1652, 0.27
1653, 0.98
1654, 0.70
1655, 0.68
1656, 0.22
1657, 0.53
1658, 0.02
1659, 0.77
1660, 0.02
1661, 0.11
1662, 0.45
1663, 0.29
1664, 0.54
1665, 0.11
1666, 0.01
1667, 0.43
1668, 0.23
1669, 0.64
1670, 0.30
1671, 0.29
1672, 0.54
1673, 0.57
1674, 0.49
1675, 0.42
1676, 0.22
1677, 0.77
1678, 0.52
1679, 0.63
1680, 0.43
1681, 0.28
1682, 0.54
1683, 0.56
1684, 0.13
1685, 0.99
1686, 0.81
1687, 0.40
1688, 0.21
1689, 0.19
1690, 0.63
1691, 0.11
1692, 0.88
1693, 0.71
1694, 0.82
1695, 0.33
1696, 0.54
1697, 0.34
1698, 0.18
1699, 0.03
1700, 0.29
1701, 0.37
1702, 0.51
1703, 0.32
1704, 0.19
1705, 0.52
1706, 0.47
1707, 0.35
1708, 0.04
1709, 0.28
1710, 0.37
1711, 0.26
1712, 0.72
1713, 0.26
1714, 0.33
1715, 0.02
1716, 0.74
1717, 0.27
1718, 0.45
1719, 0.22
1720, 0.01
1721, 0.27
1722, 0.49
1723, 0.18
1724, 0.44
1725, 0.49
1726, 0.08
1727, 0.70
1728, 0.14
1729, 0.67
1730, 0.36
1731, 0.44
1732, 0.33
1733, 0.33
1734, 0.37
1735, 0.32
1736, 0.20
1737, 0.28
1738, 0.53
1739, 0.62
1740, 0.44
1741, 0.23
1742, 0.51
1743, 0.02
1744, 0.32
1745, 0.10
1746, 0.28
1747, 0.29
1748, 0.01
1749, 0.80
1750, 0.24
1751, 0.21
1752, 0.58
1753, 0.13
1754, 0.33
1755, 0.39
1756, 0.59
1757, 0.25
1758, 0.26
1759, 0.28
1760, 0.19
1761, 0.01
1762, 0.12
1763, 0.29
1764, 0.58
1765, 0.06
1766, 0.91
1767, 0.19
1768, 0.19
1769, 0.12
1770, 0.34
1771, 0.52
1772, 0.91
1773, 0.19
1774, 0.22
1775, 0.31
1776, 0.59
1777, 0.35
1778, 0.12
1779, 0.06
1780, 0.52
1781, 0.27
1782, 0.25
1783, 0.32
1784, 0.16
1785, 0.27
1786, 0.02
1787, 0.62
1788, 0.28
1789, 0.56
1790, 0.65
1791, 0.31
1792, 0.35
1793, 0.32
1794, 0.19
1795, 0.01
1796, 0.29
1797, 0.48
1798, 0.02
1799, 0.19
1800, 0.21
1801, 0.28
1802, 0.37
1803, 0.70
1804, 0.25
1805, 0.59
1806, 0.29
1807, 0.02
1808, 0.36
1809, 0.40
1810, 0.34
1811, 0.35
1812, 0.34
1813, 0.01
1814, 0.20
1815, 0.08
1816, 0.13
1817, 0.22
1818, 0.32
1819, 0.01
1820, 0.14
1821, 0.81
1822, 0.80
1823, 0.18
1824, 0.83
1825, 0.27
1826, 0.19
1827, 0.35
1828, 0.18
1829, 0.22
1830, 0.37
1831, 0.31
1832, 0.12
1833, 0.19
1834, 0.27
1835, 0.18
1836, 0.20
1837, 0.21
1838, 0.54
1839, 0.72
1840, 0.18
1841, 0.52
1842, 0.02
1843, 0.37
1844, 0.33
1845, 0.22
1846, 0.30
1847, 0.23
1848, 0.41
1849, 0.09
1850, 0.59
1851, 0.37
1852, 0.60
1853, 0.27
1854, 0.01
1855, 0.84
1856, 0.23
1857, 0.21
1858, 0.48
1859, 0.45
1860, 0.28
1861, 0.12
1862, 0.07
1863, 0.51
1864, 0.19
1865, 0.21
1866, 0.13
1867, 0.19
1868, 0.46
1869, 0.16
1870, 0.14
1871, 0.34
1872, 0.28
